"STATISTIC","Statistic Label","TLIST(A1)","Year","C03341V04028","Stamp Duty Event","C03789V04537","Local Authority Area","C02076V03371","Age Group","UNIT","VALUE"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1434-13a3-e055-000000000001","Cork City Council","505","45 - 64 years","Number","440"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1434-13a3-e055-000000000001","Cork City Council","575","65 years and over","Number","70"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1434-13a3-e055-000000000001","Cork City Council","998","Age unknown","Number","50"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","-","All ages","Number","1510"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","4031","24 years and under","Number","20"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","415","25 - 34 years","Number","370"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","465","35 - 44 years","Number","400"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","505","45 - 64 years","Number","500"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","575","65 years and over","Number","90"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","998","Age unknown","Number","140"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-149d-13a3-e055-000000000001","Cavan County Council","-","All ages","Number","930"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-149d-13a3-e055-000000000001","Cavan County Council","4031","24 years and under","Number","30"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-149d-13a3-e055-000000000001","Cavan County Council","415","25 - 34 years","Number","280"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-149d-13a3-e055-000000000001","Cavan County Council","465","35 - 44 years","Number","210"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-149d-13a3-e055-000000000001","Cavan County Council","505","45 - 64 years","Number","250"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-149d-13a3-e055-000000000001","Cavan County Council","575","65 years and over","Number","60"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-149d-13a3-e055-000000000001","Cavan County Council","998","Age unknown","Number","100"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a3-13a3-e055-000000000001","Cork County Council","-","All ages","Number","5700"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a3-13a3-e055-000000000001","Cork County Council","4031","24 years and under","Number","50"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a3-13a3-e055-000000000001","Cork County Council","415","25 - 34 years","Number","1790"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a3-13a3-e055-000000000001","Cork County Council","465","35 - 44 years","Number","1670"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a3-13a3-e055-000000000001","Cork County Council","505","45 - 64 years","Number","1450"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a3-13a3-e055-000000000001","Cork County Council","575","65 years and over","Number","310"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a3-13a3-e055-000000000001","Cork County Council","998","Age unknown","Number","430"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1492-13a3-e055-000000000001","Carlow County Council","-","All ages","Number","660"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1492-13a3-e055-000000000001","Carlow County Council","4031","24 years and under","Number","20"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1492-13a3-e055-000000000001","Carlow County Council","415","25 - 34 years","Number","220"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1492-13a3-e055-000000000001","Carlow County Council","465","35 - 44 years","Number","190"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1492-13a3-e055-000000000001","Carlow County Council","505","45 - 64 years","Number","160"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1492-13a3-e055-000000000001","Carlow County Council","575","65 years and over","Number","50"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1492-13a3-e055-000000000001","Carlow County Council","998","Age unknown","Number","30"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1433-13a3-e055-000000000001","Dublin City Council","-","All ages","Number","7590"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1433-13a3-e055-000000000001","Dublin City Council","4031","24 years and under","Number","110"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1433-13a3-e055-000000000001","Dublin City Council","415","25 - 34 years","Number","2450"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1433-13a3-e055-000000000001","Dublin City Council","465","35 - 44 years","Number","2270"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1433-13a3-e055-000000000001","Dublin City Council","505","45 - 64 years","Number","1970"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1433-13a3-e055-000000000001","Dublin City Council","575","65 years and over","Number","450"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1433-13a3-e055-000000000001","Dublin City Council","998","Age unknown","Number","350"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire Rathdown County Council","-","All ages","Number","3780"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire Rathdown County Council","4031","24 years and under","Number","20"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire Rathdown County Council","415","25 - 34 years","Number","1040"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire Rathdown County Council","465","35 - 44 years","Number","1320"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire Rathdown County Council","505","45 - 64 years","Number","890"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire Rathdown County Council","575","65 years and over","Number","380"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire Rathdown County Council","998","Age unknown","Number","130"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a4-13a3-e055-000000000001","Donegal County Council","-","All ages","Number","1790"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a4-13a3-e055-000000000001","Donegal County Council","4031","24 years and under","Number","40"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a4-13a3-e055-000000000001","Donegal County Council","415","25 - 34 years","Number","360"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a4-13a3-e055-000000000001","Donegal County Council","465","35 - 44 years","Number","340"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a4-13a3-e055-000000000001","Donegal County Council","505","45 - 64 years","Number","400"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a4-13a3-e055-000000000001","Donegal County Council","575","65 years and over","Number","80"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a4-13a3-e055-000000000001","Donegal County Council","998","Age unknown","Number","570"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a0-13a3-e055-000000000001","Fingal County Council","-","All ages","Number","5090"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a0-13a3-e055-000000000001","Fingal County Council","4031","24 years and under","Number","70"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a0-13a3-e055-000000000001","Fingal County Council","415","25 - 34 years","Number","2010"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a0-13a3-e055-000000000001","Fingal County Council","465","35 - 44 years","Number","1720"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a0-13a3-e055-000000000001","Fingal County Council","505","45 - 64 years","Number","910"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a0-13a3-e055-000000000001","Fingal County Council","575","65 years and over","Number","240"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a0-13a3-e055-000000000001","Fingal County Council","998","Age unknown","Number","150"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a5-13a3-e055-000000000001","Galway County Council","-","All ages","Number","2110"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a5-13a3-e055-000000000001","Galway County Council","4031","24 years and under","Number","30"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a5-13a3-e055-000000000001","Galway County Council","415","25 - 34 years","Number","610"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a5-13a3-e055-000000000001","Galway County Council","465","35 - 44 years","Number","630"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a5-13a3-e055-000000000001","Galway County Council","505","45 - 64 years","Number","510"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a5-13a3-e055-000000000001","Galway County Council","575","65 years and over","Number","170"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a5-13a3-e055-000000000001","Galway County Council","998","Age unknown","Number","160"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1435-13a3-e055-000000000001","Galway City Council","-","All ages","Number","1320"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1435-13a3-e055-000000000001","Galway City Council","4031","24 years and under","Number","20"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1435-13a3-e055-000000000001","Galway City Council","415","25 - 34 years","Number","310"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1435-13a3-e055-000000000001","Galway City Council","465","35 - 44 years","Number","350"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1435-13a3-e055-000000000001","Galway City Council","505","45 - 64 years","Number","470"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1435-13a3-e055-000000000001","Galway City Council","575","65 years and over","Number","100"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1435-13a3-e055-000000000001","Galway City Council","998","Age unknown","Number","70"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a7-13a3-e055-000000000001","Kildare County Council","-","All ages","Number","3380"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a7-13a3-e055-000000000001","Kildare County Council","4031","24 years and under","Number","30"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a7-13a3-e055-000000000001","Kildare County Council","415","25 - 34 years","Number","1350"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a7-13a3-e055-000000000001","Kildare County Council","465","35 - 44 years","Number","1060"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a7-13a3-e055-000000000001","Kildare County Council","505","45 - 64 years","Number","690"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a7-13a3-e055-000000000001","Kildare County Council","575","65 years and over","Number","170"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a7-13a3-e055-000000000001","Kildare County Council","998","Age unknown","Number","90"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a8-13a3-e055-000000000001","Kilkenny County Council","-","All ages","Number","940"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a8-13a3-e055-000000000001","Kilkenny County Council","4031","24 years and under","Number","10"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a8-13a3-e055-000000000001","Kilkenny County Council","415","25 - 34 years","Number","300"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a8-13a3-e055-000000000001","Kilkenny County Council","465","35 - 44 years","Number","250"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a8-13a3-e055-000000000001","Kilkenny County Council","505","45 - 64 years","Number","250"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a8-13a3-e055-000000000001","Kilkenny County Council","575","65 years and over","Number","80"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a8-13a3-e055-000000000001","Kilkenny County Council","998","Age unknown","Number","60"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a6-13a3-e055-000000000001","Kerry County Council","-","All ages","Number","1880"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a6-13a3-e055-000000000001","Kerry County Council","4031","24 years and under","Number","40"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a6-13a3-e055-000000000001","Kerry County Council","415","25 - 34 years","Number","360"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a6-13a3-e055-000000000001","Kerry County Council","465","35 - 44 years","Number","440"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a6-13a3-e055-000000000001","Kerry County Council","505","45 - 64 years","Number","620"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a6-13a3-e055-000000000001","Kerry County Council","575","65 years and over","Number","150"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a6-13a3-e055-000000000001","Kerry County Council","998","Age unknown","Number","280"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1490-13a3-e055-000000000001","Longford County Council","-","All ages","Number","600"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1490-13a3-e055-000000000001","Longford County Council","4031","24 years and under","Number","10"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1490-13a3-e055-000000000001","Longford County Council","415","25 - 34 years","Number","170"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1490-13a3-e055-000000000001","Longford County Council","465","35 - 44 years","Number","160"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1490-13a3-e055-000000000001","Longford County Council","505","45 - 64 years","Number","170"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1490-13a3-e055-000000000001","Longford County Council","575","65 years and over","Number","40"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1490-13a3-e055-000000000001","Longford County Council","998","Age unknown","Number","50"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1491-13a3-e055-000000000001","Louth County Council","-","All ages","Number","1630"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1491-13a3-e055-000000000001","Louth County Council","4031","24 years and under","Number","30"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1491-13a3-e055-000000000001","Louth County Council","415","25 - 34 years","Number","490"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1491-13a3-e055-000000000001","Louth County Council","465","35 - 44 years","Number","440"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1491-13a3-e055-000000000001","Louth County Council","505","45 - 64 years","Number","460"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1491-13a3-e055-000000000001","Louth County Council","575","65 years and over","Number","110"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1491-13a3-e055-000000000001","Louth County Council","998","Age unknown","Number","100"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-148f-13a3-e055-000000000001","Limerick City & County Council","-","All ages","Number","2380"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-148f-13a3-e055-000000000001","Limerick City & County Council","4031","24 years and under","Number","40"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-148f-13a3-e055-000000000001","Limerick City & County Council","415","25 - 34 years","Number","780"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-148f-13a3-e055-000000000001","Limerick City & County Council","465","35 - 44 years","Number","610"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-148f-13a3-e055-000000000001","Limerick City & County Council","505","45 - 64 years","Number","670"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-148f-13a3-e055-000000000001","Limerick City & County Council","575","65 years and over","Number","130"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-148f-13a3-e055-000000000001","Limerick City & County Council","998","Age unknown","Number","160"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-148e-13a3-e055-000000000001","Leitrim County Council","-","All ages","Number","600"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-148e-13a3-e055-000000000001","Leitrim County Council","4031","24 years and under","Number","10"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-148e-13a3-e055-000000000001","Leitrim County Council","415","25 - 34 years","Number","140"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-148e-13a3-e055-000000000001","Leitrim County Council","465","35 - 44 years","Number","120"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-148e-13a3-e055-000000000001","Leitrim County Council","505","45 - 64 years","Number","190"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-148e-13a3-e055-000000000001","Leitrim County Council","575","65 years and over","Number","40"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-148e-13a3-e055-000000000001","Leitrim County Council","998","Age unknown","Number","100"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-148d-13a3-e055-000000000001","Laois County Council","-","All ages","Number","830"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-148d-13a3-e055-000000000001","Laois County Council","4031","24 years and under","Number","20"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-148d-13a3-e055-000000000001","Laois County Council","415","25 - 34 years","Number","290"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-148d-13a3-e055-000000000001","Laois County Council","465","35 - 44 years","Number","200"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-148d-13a3-e055-000000000001","Laois County Council","505","45 - 64 years","Number","230"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-148d-13a3-e055-000000000001","Laois County Council","575","65 years and over","Number","50"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-148d-13a3-e055-000000000001","Laois County Council","998","Age unknown","Number","40"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1494-13a3-e055-000000000001","Meath County Council","-","All ages","Number","2390"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1494-13a3-e055-000000000001","Meath County Council","4031","24 years and under","Number","30"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1494-13a3-e055-000000000001","Meath County Council","415","25 - 34 years","Number","840"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1494-13a3-e055-000000000001","Meath County Council","465","35 - 44 years","Number","760"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1494-13a3-e055-000000000001","Meath County Council","505","45 - 64 years","Number","520"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1494-13a3-e055-000000000001","Meath County Council","575","65 years and over","Number","150"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1494-13a3-e055-000000000001","Meath County Council","998","Age unknown","Number","90"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1495-13a3-e055-000000000001","Monaghan County Council","-","All ages","Number","420"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1495-13a3-e055-000000000001","Monaghan County Council","4031","24 years and under","Number","10"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1495-13a3-e055-000000000001","Monaghan County Council","415","25 - 34 years","Number","140"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1495-13a3-e055-000000000001","Monaghan County Council","465","35 - 44 years","Number","110"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1495-13a3-e055-000000000001","Monaghan County Council","505","45 - 64 years","Number","110"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1495-13a3-e055-000000000001","Monaghan County Council","575","65 years and over","Number","20"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1495-13a3-e055-000000000001","Monaghan County Council","998","Age unknown","Number","30"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1493-13a3-e055-000000000001","Mayo County Council","-","All ages","Number","1620"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1493-13a3-e055-000000000001","Mayo County Council","4031","24 years and under","Number","30"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1493-13a3-e055-000000000001","Mayo County Council","415","25 - 34 years","Number","380"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1493-13a3-e055-000000000001","Mayo County Council","465","35 - 44 years","Number","360"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1493-13a3-e055-000000000001","Mayo County Council","505","45 - 64 years","Number","470"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1493-13a3-e055-000000000001","Mayo County Council","575","65 years and over","Number","120"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1493-13a3-e055-000000000001","Mayo County Council","998","Age unknown","Number","260"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1496-13a3-e055-000000000001","Offaly County Council","-","All ages","Number","750"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1496-13a3-e055-000000000001","Offaly County Council","4031","24 years and under","Number","10"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1496-13a3-e055-000000000001","Offaly County Council","415","25 - 34 years","Number","230"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1496-13a3-e055-000000000001","Offaly County Council","465","35 - 44 years","Number","230"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1496-13a3-e055-000000000001","Offaly County Council","505","45 - 64 years","Number","180"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1496-13a3-e055-000000000001","Offaly County Council","575","65 years and over","Number","50"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1496-13a3-e055-000000000001","Offaly County Council","998","Age unknown","Number","40"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","-","All ages","Number","790"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","4031","24 years and under","Number","20"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","415","25 - 34 years","Number","220"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","465","35 - 44 years","Number","160"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","505","45 - 64 years","Number","190"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","575","65 years and over","Number","70"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","998","Age unknown","Number","130"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","-","All ages","Number","3450"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","4031","24 years and under","Number","30"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","415","25 - 34 years","Number","1490"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","465","35 - 44 years","Number","1120"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","505","45 - 64 years","Number","580"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","575","65 years and over","Number","160"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","998","Age unknown","Number","60"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","-","All ages","Number","890"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","4031","24 years and under","Number","10"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","415","25 - 34 years","Number","220"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","465","35 - 44 years","Number","220"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","505","45 - 64 years","Number","260"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","575","65 years and over","Number","80"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","998","Age unknown","Number","90"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","-","All ages","Number","1520"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","4031","24 years and under","Number","20"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","415","25 - 34 years","Number","470"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","465","35 - 44 years","Number","380"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","505","45 - 64 years","Number","410"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","575","65 years and over","Number","120"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","998","Age unknown","Number","100"
"CRP03C1","Volume of Purchasers","2015","2015","01","Filings","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","-","All ages","Number","1770"
