STATISTIC,Statistic Label,TLIST,Year,C03341V04028,Stamp Duty Event,C03721V04469,Transaction Class,C03788V04538,NUTS 3 Region,C03722V04470,Type of Buyer,UNIT,VALUE
CRP01C4,Median Income,2016,2016,1,Filings,110,Sole transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,110,Buyer with child/children,€,29900.0
CRP01C4,Median Income,2016,2016,1,Filings,110,Sole transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,120,Buyer without child/children,€,31600.0
CRP01C4,Median Income,2016,2016,1,Filings,120,Joint transactions,IE0,Ireland,-,All buyer types,€,76600.0
CRP01C4,Median Income,2016,2016,1,Filings,120,Joint transactions,IE0,Ireland,110,Buyer with child/children,€,83000.0
CRP01C4,Median Income,2016,2016,1,Filings,120,Joint transactions,IE0,Ireland,120,Buyer without child/children,€,70800.0
CRP01C4,Median Income,2016,2016,1,Filings,120,Joint transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,-,All buyer types,€,54500.0
CRP01C4,Median Income,2016,2016,1,Filings,120,Joint transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,110,Buyer with child/children,€,60700.0
CRP01C4,Median Income,2016,2016,1,Filings,120,Joint transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,120,Buyer without child/children,€,47700.0
CRP01C4,Median Income,2016,2016,1,Filings,120,Joint transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,-,All buyer types,€,64800.0
CRP01C4,Median Income,2016,2016,1,Filings,120,Joint transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,110,Buyer with child/children,€,70700.0
CRP01C4,Median Income,2016,2016,1,Filings,120,Joint transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,120,Buyer without child/children,€,58000.0
CRP01C4,Median Income,2016,2016,1,Filings,120,Joint transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,-,All buyer types,€,70100.0
CRP01C4,Median Income,2016,2016,1,Filings,120,Joint transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,110,Buyer with child/children,€,77900.0
CRP01C4,Median Income,2016,2016,1,Filings,120,Joint transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,120,Buyer without child/children,€,61800.0
CRP01C4,Median Income,2016,2016,1,Filings,120,Joint transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,-,All buyer types,€,63400.0
CRP01C4,Median Income,2016,2016,1,Filings,120,Joint transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,110,Buyer with child/children,€,69400.0
CRP01C4,Median Income,2016,2016,1,Filings,120,Joint transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,120,Buyer without child/children,€,57100.0
CRP01C4,Median Income,2016,2016,1,Filings,120,Joint transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,-,All buyer types,€,76000.0
CRP01C4,Median Income,2016,2016,1,Filings,120,Joint transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,110,Buyer with child/children,€,81100.0
CRP01C4,Median Income,2016,2016,1,Filings,120,Joint transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,120,Buyer without child/children,€,71100.0
CRP01C4,Median Income,2016,2016,1,Filings,120,Joint transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,-,All buyer types,€,92500.0
CRP01C4,Median Income,2016,2016,1,Filings,120,Joint transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,110,Buyer with child/children,€,100600.0
CRP01C4,Median Income,2016,2016,1,Filings,120,Joint transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,120,Buyer without child/children,€,85300.0
CRP01C4,Median Income,2016,2016,1,Filings,120,Joint transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,-,All buyer types,€,75200.0
CRP01C4,Median Income,2016,2016,1,Filings,120,Joint transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,110,Buyer with child/children,€,81100.0
CRP01C4,Median Income,2016,2016,1,Filings,120,Joint transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,120,Buyer without child/children,€,69400.0
CRP01C4,Median Income,2016,2016,1,Filings,120,Joint transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,-,All buyer types,€,59400.0
CRP01C4,Median Income,2016,2016,1,Filings,120,Joint transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,110,Buyer with child/children,€,63900.0
CRP01C4,Median Income,2016,2016,1,Filings,120,Joint transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,120,Buyer without child/children,€,56300.0
CRP01C4,Median Income,2016,2016,2,Executions,-,All Transactions,IE0,Ireland,-,All buyer types,€,58800.0
CRP01C4,Median Income,2016,2016,2,Executions,-,All Transactions,IE0,Ireland,110,Buyer with child/children,€,76100.0
CRP01C4,Median Income,2016,2016,2,Executions,-,All Transactions,IE0,Ireland,120,Buyer without child/children,€,50300.0
CRP01C4,Median Income,2016,2016,2,Executions,-,All Transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,-,All buyer types,€,40400.0
CRP01C4,Median Income,2016,2016,2,Executions,-,All Transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,110,Buyer with child/children,€,55200.0
CRP01C4,Median Income,2016,2016,2,Executions,-,All Transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,120,Buyer without child/children,€,33900.0
CRP01C4,Median Income,2016,2016,2,Executions,-,All Transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,-,All buyer types,€,48800.0
CRP01C4,Median Income,2016,2016,2,Executions,-,All Transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,110,Buyer with child/children,€,65100.0
CRP01C4,Median Income,2016,2016,2,Executions,-,All Transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,120,Buyer without child/children,€,41800.0
CRP01C4,Median Income,2016,2016,2,Executions,-,All Transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,-,All buyer types,€,51400.0
CRP01C4,Median Income,2016,2016,2,Executions,-,All Transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,110,Buyer with child/children,€,69400.0
CRP01C4,Median Income,2016,2016,2,Executions,-,All Transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,120,Buyer without child/children,€,43000.0
CRP01C4,Median Income,2016,2016,2,Executions,-,All Transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,-,All buyer types,€,47100.0
CRP01C4,Median Income,2016,2016,2,Executions,-,All Transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,110,Buyer with child/children,€,63000.0
CRP01C4,Median Income,2016,2016,2,Executions,-,All Transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,120,Buyer without child/children,€,40800.0
CRP01C4,Median Income,2016,2016,2,Executions,-,All Transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,-,All buyer types,€,58100.0
CRP01C4,Median Income,2016,2016,2,Executions,-,All Transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,110,Buyer with child/children,€,74600.0
CRP01C4,Median Income,2016,2016,2,Executions,-,All Transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,120,Buyer without child/children,€,50300.0
CRP01C4,Median Income,2016,2016,2,Executions,-,All Transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,-,All buyer types,€,75200.0
CRP01C4,Median Income,2016,2016,2,Executions,-,All Transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,110,Buyer with child/children,€,94300.0
CRP01C4,Median Income,2016,2016,2,Executions,-,All Transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,120,Buyer without child/children,€,65600.0
CRP01C4,Median Income,2016,2016,2,Executions,-,All Transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,-,All buyer types,€,60700.0
CRP01C4,Median Income,2016,2016,2,Executions,-,All Transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,110,Buyer with child/children,€,76000.0
CRP01C4,Median Income,2016,2016,2,Executions,-,All Transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,120,Buyer without child/children,€,51500.0
CRP01C4,Median Income,2016,2016,2,Executions,-,All Transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,-,All buyer types,€,45000.0
CRP01C4,Median Income,2016,2016,2,Executions,-,All Transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,110,Buyer with child/children,€,56400.0
CRP01C4,Median Income,2016,2016,2,Executions,-,All Transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,120,Buyer without child/children,€,39100.0
CRP01C4,Median Income,2016,2016,2,Executions,110,Sole transactions,IE0,Ireland,-,All buyer types,€,37300.0
CRP01C4,Median Income,2016,2016,2,Executions,110,Sole transactions,IE0,Ireland,110,Buyer with child/children,€,34900.0
CRP01C4,Median Income,2016,2016,2,Executions,110,Sole transactions,IE0,Ireland,120,Buyer without child/children,€,37600.0
CRP01C4,Median Income,2016,2016,2,Executions,110,Sole transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,-,All buyer types,€,30900.0
CRP01C4,Median Income,2016,2016,2,Executions,110,Sole transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,110,Buyer with child/children,€,32900.0
CRP01C4,Median Income,2016,2016,2,Executions,110,Sole transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,120,Buyer without child/children,€,30300.0
CRP01C4,Median Income,2016,2016,2,Executions,110,Sole transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,-,All buyer types,€,34500.0
CRP01C4,Median Income,2016,2016,2,Executions,110,Sole transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,110,Buyer with child/children,€,31600.0
CRP01C4,Median Income,2016,2016,2,Executions,110,Sole transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,120,Buyer without child/children,€,34700.0
CRP01C4,Median Income,2016,2016,2,Executions,110,Sole transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,-,All buyer types,€,33200.0
CRP01C4,Median Income,2016,2016,2,Executions,110,Sole transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,110,Buyer with child/children,€,32300.0
CRP01C4,Median Income,2016,2016,2,Executions,110,Sole transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,120,Buyer without child/children,€,33500.0
CRP01C4,Median Income,2016,2016,2,Executions,110,Sole transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,-,All buyer types,€,31900.0
CRP01C4,Median Income,2016,2016,2,Executions,110,Sole transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,110,Buyer with child/children,€,32900.0
CRP01C4,Median Income,2016,2016,2,Executions,110,Sole transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,120,Buyer without child/children,€,31900.0
CRP01C4,Median Income,2016,2016,2,Executions,110,Sole transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,-,All buyer types,€,37200.0
CRP01C4,Median Income,2016,2016,2,Executions,110,Sole transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,110,Buyer with child/children,€,34600.0
CRP01C4,Median Income,2016,2016,2,Executions,110,Sole transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,120,Buyer without child/children,€,37500.0
CRP01C4,Median Income,2016,2016,2,Executions,110,Sole transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,-,All buyer types,€,47800.0
CRP01C4,Median Income,2016,2016,2,Executions,110,Sole transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,110,Buyer with child/children,€,44700.0
CRP01C4,Median Income,2016,2016,2,Executions,110,Sole transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,120,Buyer without child/children,€,48100.0
CRP01C4,Median Income,2016,2016,2,Executions,110,Sole transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,-,All buyer types,€,36600.0
CRP01C4,Median Income,2016,2016,2,Executions,110,Sole transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,110,Buyer with child/children,€,33800.0
CRP01C4,Median Income,2016,2016,2,Executions,110,Sole transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,120,Buyer without child/children,€,37000.0
CRP01C4,Median Income,2016,2016,2,Executions,110,Sole transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,-,All buyer types,€,31600.0
CRP01C4,Median Income,2016,2016,2,Executions,110,Sole transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,110,Buyer with child/children,€,31700.0
CRP01C4,Median Income,2016,2016,2,Executions,110,Sole transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,120,Buyer without child/children,€,31600.0
CRP01C4,Median Income,2016,2016,2,Executions,120,Joint transactions,IE0,Ireland,-,All buyer types,€,76800.0
CRP01C4,Median Income,2016,2016,2,Executions,120,Joint transactions,IE0,Ireland,110,Buyer with child/children,€,83200.0
CRP01C4,Median Income,2016,2016,2,Executions,120,Joint transactions,IE0,Ireland,120,Buyer without child/children,€,71100.0
CRP01C4,Median Income,2016,2016,2,Executions,120,Joint transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,-,All buyer types,€,54900.0
CRP01C4,Median Income,2016,2016,2,Executions,120,Joint transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,110,Buyer with child/children,€,61500.0
CRP01C4,Median Income,2016,2016,2,Executions,120,Joint transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,120,Buyer without child/children,€,48000.0
CRP01C4,Median Income,2016,2016,2,Executions,120,Joint transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,-,All buyer types,€,65400.0
CRP01C4,Median Income,2016,2016,2,Executions,120,Joint transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,110,Buyer with child/children,€,72000.0
CRP01C4,Median Income,2016,2016,2,Executions,120,Joint transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,120,Buyer without child/children,€,58600.0
CRP01C4,Median Income,2016,2016,2,Executions,120,Joint transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,-,All buyer types,€,70500.0
CRP01C4,Median Income,2016,2016,2,Executions,120,Joint transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,110,Buyer with child/children,€,78600.0
CRP01C4,Median Income,2016,2016,2,Executions,120,Joint transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,120,Buyer without child/children,€,62100.0
CRP01C4,Median Income,2016,2016,2,Executions,120,Joint transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,-,All buyer types,€,62800.0
CRP01C4,Median Income,2016,2016,2,Executions,120,Joint transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,110,Buyer with child/children,€,68100.0
CRP01C4,Median Income,2016,2016,2,Executions,120,Joint transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,120,Buyer without child/children,€,56700.0
CRP01C4,Median Income,2016,2016,2,Executions,120,Joint transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,-,All buyer types,€,76000.0
CRP01C4,Median Income,2016,2016,2,Executions,120,Joint transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,110,Buyer with child/children,€,81100.0
CRP01C4,Median Income,2016,2016,2,Executions,120,Joint transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,120,Buyer without child/children,€,71200.0
CRP01C4,Median Income,2016,2016,2,Executions,120,Joint transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,-,All buyer types,€,92600.0
CRP01C4,Median Income,2016,2016,2,Executions,120,Joint transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,110,Buyer with child/children,€,100800.0
CRP01C4,Median Income,2016,2016,2,Executions,120,Joint transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,120,Buyer without child/children,€,85500.0
CRP01C4,Median Income,2016,2016,2,Executions,120,Joint transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,-,All buyer types,€,75400.0
CRP01C4,Median Income,2016,2016,2,Executions,120,Joint transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,110,Buyer with child/children,€,81000.0
CRP01C4,Median Income,2016,2016,2,Executions,120,Joint transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,120,Buyer without child/children,€,69300.0
CRP01C4,Median Income,2016,2016,2,Executions,120,Joint transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,-,All buyer types,€,58800.0
CRP01C4,Median Income,2016,2016,2,Executions,120,Joint transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,110,Buyer with child/children,€,62700.0
CRP01C4,Median Income,2016,2016,2,Executions,120,Joint transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,120,Buyer without child/children,€,55300.0
CRP01C4,Median Income,2017,2017,1,Filings,-,All Transactions,IE0,Ireland,-,All buyer types,€,62100.0
CRP01C4,Median Income,2017,2017,1,Filings,-,All Transactions,IE0,Ireland,110,Buyer with child/children,€,77900.0
CRP01C4,Median Income,2017,2017,1,Filings,-,All Transactions,IE0,Ireland,120,Buyer without child/children,€,53700.0
CRP01C4,Median Income,2017,2017,1,Filings,-,All Transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,-,All buyer types,€,45600.0
CRP01C4,Median Income,2017,2017,1,Filings,-,All Transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,110,Buyer with child/children,€,59300.0
CRP01C4,Median Income,2017,2017,1,Filings,-,All Transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,120,Buyer without child/children,€,38900.0
CRP01C4,Median Income,2017,2017,1,Filings,-,All Transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,-,All buyer types,€,52800.0
CRP01C4,Median Income,2017,2017,1,Filings,-,All Transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,110,Buyer with child/children,€,63700.0
CRP01C4,Median Income,2017,2017,1,Filings,-,All Transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,120,Buyer without child/children,€,46400.0
CRP01C4,Median Income,2017,2017,1,Filings,-,All Transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,-,All buyer types,€,52700.0
CRP01C4,Median Income,2017,2017,1,Filings,-,All Transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,110,Buyer with child/children,€,68000.0
CRP01C4,Median Income,2017,2017,1,Filings,-,All Transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,120,Buyer without child/children,€,43900.0
CRP01C4,Median Income,2017,2017,1,Filings,-,All Transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,-,All buyer types,€,48100.0
CRP01C4,Median Income,2017,2017,1,Filings,-,All Transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,110,Buyer with child/children,€,63200.0
CRP01C4,Median Income,2017,2017,1,Filings,-,All Transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,120,Buyer without child/children,€,40800.0
CRP01C4,Median Income,2017,2017,1,Filings,-,All Transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,-,All buyer types,€,60300.0
CRP01C4,Median Income,2017,2017,1,Filings,-,All Transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,110,Buyer with child/children,€,74600.0
CRP01C4,Median Income,2017,2017,1,Filings,-,All Transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,120,Buyer without child/children,€,53200.0
CRP01C4,Median Income,2017,2017,1,Filings,-,All Transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,-,All buyer types,€,79300.0
CRP01C4,Median Income,2017,2017,1,Filings,-,All Transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,110,Buyer with child/children,€,96600.0
CRP01C4,Median Income,2017,2017,1,Filings,-,All Transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,120,Buyer without child/children,€,69800.0
CRP01C4,Median Income,2017,2017,1,Filings,-,All Transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,-,All buyer types,€,62900.0
CRP01C4,Median Income,2017,2017,1,Filings,-,All Transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,110,Buyer with child/children,€,77900.0
CRP01C4,Median Income,2017,2017,1,Filings,-,All Transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,120,Buyer without child/children,€,54000.0
CRP01C4,Median Income,2017,2017,1,Filings,-,All Transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,-,All buyer types,€,47200.0
CRP01C4,Median Income,2017,2017,1,Filings,-,All Transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,110,Buyer with child/children,€,61200.0
CRP01C4,Median Income,2017,2017,1,Filings,-,All Transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,120,Buyer without child/children,€,40400.0
CRP01C4,Median Income,2017,2017,1,Filings,110,Sole transactions,IE0,Ireland,-,All buyer types,€,38500.0
CRP01C4,Median Income,2017,2017,1,Filings,110,Sole transactions,IE0,Ireland,110,Buyer with child/children,€,35100.0
CRP01C4,Median Income,2017,2017,1,Filings,110,Sole transactions,IE0,Ireland,120,Buyer without child/children,€,39100.0
CRP01C4,Median Income,2017,2017,1,Filings,110,Sole transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,-,All buyer types,€,30800.0
CRP01C4,Median Income,2017,2017,1,Filings,110,Sole transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,110,Buyer with child/children,€,30200.0
CRP01C4,Median Income,2017,2017,1,Filings,110,Sole transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,120,Buyer without child/children,€,30900.0
CRP01C4,Median Income,2017,2017,1,Filings,110,Sole transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,-,All buyer types,€,34800.0
CRP01C4,Median Income,2017,2017,1,Filings,110,Sole transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,110,Buyer with child/children,€,31400.0
CRP01C4,Median Income,2017,2017,1,Filings,110,Sole transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,120,Buyer without child/children,€,35200.0
CRP01C4,Median Income,2017,2017,1,Filings,110,Sole transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,-,All buyer types,€,34500.0
CRP01C4,Median Income,2017,2017,1,Filings,110,Sole transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,110,Buyer with child/children,€,32700.0
CRP01C4,Median Income,2017,2017,1,Filings,110,Sole transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,120,Buyer without child/children,€,34800.0
CRP01C4,Median Income,2017,2017,1,Filings,110,Sole transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,-,All buyer types,€,33300.0
CRP01C4,Median Income,2017,2017,1,Filings,110,Sole transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,110,Buyer with child/children,€,33800.0
CRP01C4,Median Income,2017,2017,1,Filings,110,Sole transactions,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South East,120,Buyer without child/children,€,33200.0
CRP01C4,Median Income,2017,2017,1,Filings,110,Sole transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,-,All buyer types,€,38700.0
CRP01C4,Median Income,2017,2017,1,Filings,110,Sole transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,110,Buyer with child/children,€,35000.0
CRP01C4,Median Income,2017,2017,1,Filings,110,Sole transactions,604546A1-A856-4B9B-AD46-E88B27C27155,South West,120,Buyer without child/children,€,39300.0
CRP01C4,Median Income,2017,2017,1,Filings,110,Sole transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,-,All buyer types,€,49800.0
CRP01C4,Median Income,2017,2017,1,Filings,110,Sole transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,110,Buyer with child/children,€,41500.0
CRP01C4,Median Income,2017,2017,1,Filings,110,Sole transactions,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,120,Buyer without child/children,€,50700.0
CRP01C4,Median Income,2017,2017,1,Filings,110,Sole transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,-,All buyer types,€,37500.0
CRP01C4,Median Income,2017,2017,1,Filings,110,Sole transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,110,Buyer with child/children,€,35100.0
CRP01C4,Median Income,2017,2017,1,Filings,110,Sole transactions,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid East,120,Buyer without child/children,€,38300.0
CRP01C4,Median Income,2017,2017,1,Filings,110,Sole transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,-,All buyer types,€,32200.0
CRP01C4,Median Income,2017,2017,1,Filings,110,Sole transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,110,Buyer with child/children,€,32100.0
CRP01C4,Median Income,2017,2017,1,Filings,110,Sole transactions,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midlands,120,Buyer without child/children,€,32200.0
CRP01C4,Median Income,2017,2017,1,Filings,120,Joint transactions,IE0,Ireland,-,All buyer types,€,78700.0
CRP01C4,Median Income,2017,2017,1,Filings,120,Joint transactions,IE0,Ireland,110,Buyer with child/children,€,84500.0
CRP01C4,Median Income,2017,2017,1,Filings,120,Joint transactions,IE0,Ireland,120,Buyer without child/children,€,73300.0
CRP01C4,Median Income,2017,2017,1,Filings,120,Joint transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,-,All buyer types,€,60800.0
CRP01C4,Median Income,2017,2017,1,Filings,120,Joint transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,110,Buyer with child/children,€,63300.0
CRP01C4,Median Income,2017,2017,1,Filings,120,Joint transactions,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,120,Buyer without child/children,€,57100.0
CRP01C4,Median Income,2017,2017,1,Filings,120,Joint transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,-,All buyer types,€,69500.0
CRP01C4,Median Income,2017,2017,1,Filings,120,Joint transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,110,Buyer with child/children,€,72600.0
CRP01C4,Median Income,2017,2017,1,Filings,120,Joint transactions,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,120,Buyer without child/children,€,67700.0
CRP01C4,Median Income,2017,2017,1,Filings,120,Joint transactions,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid West,-,All buyer types,€,70600.0
